definedIn,groupName,groupId,groupLen,name,offset,type,validParse,sourceLine
FromViewer,GPS_SNR,11,65,gps_snr31,30,byte,True,gps_snr31 = _payload.getUnsignedByte(30);
FromViewer,GPS_SNR,11,65,gps_snr32,31,byte,True,gps_snr32 = _payload.getUnsignedByte(31);
FromViewer,GPS_SNR,11,65,gln_snr1,32,byte,True,gln_snr1 = _payload.getUnsignedByte(32);
FromViewer,GPS_SNR,11,65,gln_snr2,33,byte,True,gln_snr2 = _payload.getUnsignedByte(33);
FromViewer,GPS_SNR,11,65,gln_snr3,34,byte,True,gln_snr3 = _payload.getUnsignedByte(34);
FromViewer,GPS_SNR,11,65,gln_snr4,35,byte,True,gln_snr4 = _payload.getUnsignedByte(35);
FromViewer,GPS_SNR,11,65,gln_snr5,36,byte,True,gln_snr5 = _payload.getUnsignedByte(36);
FromViewer,GPS_SNR,11,65,gln_snr6,37,byte,True,gln_snr6 = _payload.getUnsignedByte(37);
FromViewer,GPS_SNR,11,65,gln_snr7,38,byte,True,gln_snr7 = _payload.getUnsignedByte(38);
FromViewer,GPS_SNR,11,65,gln_snr8,39,byte,True,gln_snr8 = _payload.getUnsignedByte(39);
FromViewer,GPS_SNR,11,65,gln_snr9,40,byte,True,gln_snr9 = _payload.getUnsignedByte(40);
FromViewer,GPS_SNR,11,65,gln_snr10,41,byte,True,gln_snr10 = _payload.getUnsignedByte(41);
FromViewer,GPS_SNR,11,65,gln_snr11,42,byte,True,gln_snr11 = _payload.getUnsignedByte(42);
FromViewer,GPS_SNR,11,65,gln_snr12,43,byte,True,gln_snr12 = _payload.getUnsignedByte(43);
FromViewer,GPS_SNR,11,65,gln_snr13,44,byte,True,gln_snr13 = _payload.getUnsignedByte(44);
FromViewer,GPS_SNR,11,65,gln_snr14,45,byte,True,gln_snr14 = _payload.getUnsignedByte(45);
FromViewer,GPS_SNR,11,65,gln_snr15,46,byte,True,gln_snr15 = _payload.getUnsignedByte(46);
FromViewer,GPS_SNR,11,65,gln_snr16,47,byte,True,gln_snr16 = _payload.getUnsignedByte(47);
FromViewer,GPS_SNR,11,65,gln_snr17,48,byte,True,gln_snr17 = _payload.getUnsignedByte(48);
FromViewer,GPS_SNR,11,65,gln_snr18,49,byte,True,gln_snr18 = _payload.getUnsignedByte(49);
FromViewer,GPS_SNR,11,65,gln_snr19,50,byte,True,gln_snr19 = _payload.getUnsignedByte(50);
FromViewer,GPS_SNR,11,65,gln_snr20,51,byte,True,gln_snr20 = _payload.getUnsignedByte(51);
FromViewer,GPS_SNR,11,65,gln_snr21,52,byte,True,gln_snr21 = _payload.getUnsignedByte(52);
FromViewer,GPS_SNR,11,65,gln_snr22,53,byte,True,gln_snr22 = _payload.getUnsignedByte(53);
FromViewer,GPS_SNR,11,65,gln_snr23,54,byte,True,gln_snr23 = _payload.getUnsignedByte(54);
FromViewer,GPS_SNR,11,65,gln_snr24,55,byte,True,gln_snr24 = _payload.getUnsignedByte(55);
FromViewer,GPS_SNR,11,65,gln_snr25,56,byte,True,gln_snr25 = _payload.getUnsignedByte(56);
FromViewer,GPS_SNR,11,65,gln_snr26,57,byte,True,gln_snr26 = _payload.getUnsignedByte(57);
FromViewer,GPS_SNR,11,65,gln_snr27,58,byte,True,gln_snr27 = _payload.getUnsignedByte(58);
FromViewer,GPS_SNR,11,65,gln_snr28,59,byte,True,gln_snr28 = _payload.getUnsignedByte(59);
FromViewer,GPS_SNR,11,65,gln_snr29,60,byte,True,gln_snr29 = _payload.getUnsignedByte(60);
FromViewer,GPS_SNR,11,65,gln_snr30,61,byte,True,gln_snr30 = _payload.getUnsignedByte(61);
FromViewer,GPS_SNR,11,65,gln_snr31,62,byte,True,gln_snr31 = _payload.getUnsignedByte(62);
FromViewer,GPS_SNR,11,65,gln_snr32,63,byte,True,gln_snr32 = _payload.getUnsignedByte(63);
FromViewer,GPS_SNR,11,65,gln_cnt,64,byte,True,gln_cnt = _payload.getUnsignedByte(64);
FromViewer,hp_data,42,56,tgt_hp_alti,0,float,True,tgt_hp_alti = _payload.getFloat(0);
FromViewer,hp_data,42,56,tgt_ang_rate,4,float,True,tgt_ang_rate = _payload.getFloat(4);
FromViewer,hp_data,42,56,tgt_radius,8,float,True,tgt_radius = _payload.getFloat(8);
FromViewer,hp_data,42,56,distance_to_hp,12,float,True,distance_to_hp = _payload.getFloat(12);
FromViewer,hp_data,42,56,cosine_angle,16,float,True,cosine_angle = _payload.getFloat(16);
FromViewer,hp_data,42,56,angle_rate,20,float,True,angle_rate = _payload.getFloat(20);
FromViewer,hp_data,42,56,radius,24,float,True,radius = _payload.getFloat(24);
FromViewer,hp_data,42,56,pos_error_x,28,float,True,pos_error_x = _payload.getFloat(28);
FromViewer,hp_data,42,56,pos_error_y,32,float,True,pos_error_y = _payload.getFloat(32);
FromViewer,hp_data,42,56,pos_error_z,36,float,True,pos_error_z = _payload.getFloat(36);
FromViewer,hp_data,42,56,vel_error_x,40,float,True,vel_error_x = _payload.getFloat(40);
FromViewer,hp_data,42,56,vel_error_y,44,float,True,vel_error_y = _payload.getFloat(44);
FromViewer,hp_data,42,56,vel_error_z,48,float,True,vel_error_z = _payload.getFloat(48);
FromViewer,hp_data,42,56,head_error,52,float,True,head_error = _payload.getFloat(52);
FromViewer,IMU,91,16,gyro_x_21100,0,short,True,gyro_x_21100 = _payload.getShort(0);
FromViewer,IMU,91,16,gyro_y_21100,2,short,True,gyro_y_21100 = _payload.getShort(2);
FromViewer,IMU,91,16,gyro_z_21100,4,short,True,gyro_z_21100 = _payload.getShort(4);
FromViewer,IMU,91,16,acc_x_21100,6,short,True,acc_x_21100 = _payload.getShort(6);
FromViewer,IMU,91,16,acc_y_21100,8,short,True,acc_y_21100 = _payload.getShort(8);
FromViewer,IMU,91,16,acc_z_21100,10,short,True,acc_z_21100 = _payload.getShort(10);
FromViewer,IMU,91,16,cnt_21100,12,UInt32,True,cnt_21100 = _payload.getUnsignedInt(12);
FromViewer,IMU_ATTI,2048,120,longti_00,0,double,True,longti_00 = _payload.getDouble(0);
FromViewer,IMU_ATTI,2048,120,lati_00,8,double,True,lati_00 = _payload.getDouble(8);
FromViewer,IMU_ATTI,2048,120,alti_00,16,float,True,alti_00 = _payload.getFloat(16);
FromViewer,IMU_ATTI,2048,120,acc_x_00,20,float,True,acc_x_00 = _payload.getFloat(20);
FromViewer,IMU_ATTI,2048,120,acc_y_00,24,float,True,acc_y_00 = _payload.getFloat(24);
FromViewer,IMU_ATTI,2048,120,acc_z_00,28,float,True,acc_z_00 = _payload.getFloat(28);
FromViewer,IMU_ATTI,2048,120,gyro_x_00,32,float,True,gyro_x_00 = _payload.getFloat(32);
FromViewer,IMU_ATTI,2048,120,gyro_y_00,36,float,True,gyro_y_00 = _payload.getFloat(36);
FromViewer,IMU_ATTI,2048,120,gyro_z_00,40,float,True,gyro_z_00 = _payload.getFloat(40);
FromViewer,IMU_ATTI,2048,120,press_00,44,float,True,press_00 = _payload.getFloat(44);
FromViewer,IMU_ATTI,2048,120,q0_00,48,float,True,q0_00 = _payload.getFloat(48);
FromViewer,IMU_ATTI,2048,120,q1_00,52,float,True,q1_00 = _payload.getFloat(52);
FromViewer,IMU_ATTI,2048,120,q2_00,56,float,True,q2_00 = _payload.getFloat(56);
FromViewer,IMU_ATTI,2048,120,q3_00,60,float,True,q3_00 = _payload.getFloat(60);
FromViewer,IMU_ATTI,2048,120,ag_x_00,64,float,True,ag_x_00 = _payload.getFloat(64);
FromViewer,IMU_ATTI,2048,120,ag_y_00,68,float,True,ag_y_00 = _payload.getFloat(68);
FromViewer,IMU_ATTI,2048,120,ag_z_00,72,float,True,ag_z_00 = _payload.getFloat(72);
FromViewer,IMU_ATTI,2048,120,vg_x_00,76,float,True,vg_x_00 = _payload.getFloat(76);
FromViewer,IMU_ATTI,2048,120,vg_y_00,80,float,True,vg_y_00 = _payload.getFloat(80);
FromViewer,IMU_ATTI,2048,120,vg_z_00,84,float,True,vg_z_00 = _payload.getFloat(84);
FromViewer,IMU_ATTI,2048,120,gb_x_00,88,float,True,gb_x_00 = _payload.getFloat(88);
FromViewer,IMU_ATTI,2048,120,gb_y_00,92,float,True,gb_y_00 = _payload.getFloat(92);
FromViewer,IMU_ATTI,2048,120,gb_z_00,96,float,True,gb_z_00 = _payload.getFloat(96);
FromViewer,IMU_ATTI,2048,120,m_x_00,100,short,True,m_x_00 = _payload.getShort(100);
FromViewer,IMU_ATTI,2048,120,m_y_00,102,short,True,m_y_00 = _payload.getShort(102);
FromViewer,IMU_ATTI,2048,120,m_z_00,104,short,True,m_z_00 = _payload.getShort(104);
FromViewer,IMU_ATTI,2048,120,temp_x_00,106,short,True,temp_x_00 = _payload.getShort(106);
FromViewer,IMU_ATTI,2048,120,temp_y_00,108,short,True,temp_y_00 = _payload.getShort(108);
FromViewer,IMU_ATTI,2048,120,temp_z_00,110,short,True,temp_z_00 = _payload.getShort(110);
FromViewer,IMU_ATTI,2048,120,sensor_monitor_00,112,UInt16,True,sensor_monitor_00 = _payload.getUnsignedShort(112);
FromViewer,IMU_ATTI,2048,120,filter_status_00,114,UInt16,True,filter_status_00 = _payload.getUnsignedShort(114);
FromViewer,IMU_ATTI,2048,120,svn_00,116,UInt16,True,svn_00 = _payload.getUnsignedShort(116);
FromViewer,IMU_ATTI,2048,120,cnt_atti_00,118,UInt16,True,cnt_atti_00 = _payload.getUnsignedShort(118);
FromViewer,IMU_ATTI,2049,120,longti_01,0,double,True,longti_01 = _payload.getDouble(0);
FromViewer,IMU_ATTI,2049,120,lati_01,8,double,True,lati_01 = _payload.getDouble(8);
FromViewer,IMU_ATTI,2049,120,alti_01,16,float,True,alti_01 = _payload.getFloat(16);
FromViewer,IMU_ATTI,2049,120,acc_x_01,20,float,True,acc_x_01 = _payload.getFloat(20);
FromViewer,IMU_ATTI,2049,120,acc_y_01,24,float,True,acc_y_01 = _payload.getFloat(24);
FromViewer,IMU_ATTI,2049,120,acc_z_01,28,float,True,acc_z_01 = _payload.getFloat(28);
FromViewer,IMU_ATTI,2049,120,gyro_x_01,32,float,True,gyro_x_01 = _payload.getFloat(32);
FromViewer,IMU_ATTI,2049,120,gyro_y_01,36,float,True,gyro_y_01 = _payload.getFloat(36);
FromViewer,IMU_ATTI,2049,120,gyro_z_01,40,float,True,gyro_z_01 = _payload.getFloat(40);
FromViewer,IMU_ATTI,2049,120,press_01,44,float,True,press_01 = _payload.getFloat(44);
FromViewer,IMU_ATTI,2049,120,q0_01,48,float,True,q0_01 = _payload.getFloat(48);
FromViewer,IMU_ATTI,2049,120,q1_01,52,float,True,q1_01 = _payload.getFloat(52);
FromViewer,IMU_ATTI,2049,120,q2_01,56,float,True,q2_01 = _payload.getFloat(56);
FromViewer,IMU_ATTI,2049,120,q3_01,60,float,True,q3_01 = _payload.getFloat(60);
FromViewer,IMU_ATTI,2049,120,ag_x_01,64,float,True,ag_x_01 = _payload.getFloat(64);
FromViewer,IMU_ATTI,2049,120,ag_y_01,68,float,True,ag_y_01 = _payload.getFloat(68);
FromViewer,IMU_ATTI,2049,120,ag_z_01,72,float,True,ag_z_01 = _payload.getFloat(72);
FromViewer,IMU_ATTI,2049,120,vg_x_01,76,float,True,vg_x_01 = _payload.getFloat(76);
FromViewer,IMU_ATTI,2049,120,vg_y_01,80,float,True,vg_y_01 = _payload.getFloat(80);
FromViewer,IMU_ATTI,2049,120,vg_z_01,84,float,True,vg_z_01 = _payload.getFloat(84);
FromViewer,IMU_ATTI,2049,120,gb_x_01,88,float,True,gb_x_01 = _payload.getFloat(88);
FromViewer,IMU_ATTI,2049,120,gb_y_01,92,float,True,gb_y_01 = _payload.getFloat(92);
FromViewer,IMU_ATTI,2049,120,gb_z_01,96,float,True,gb_z_01 = _payload.getFloat(96);
FromViewer,IMU_ATTI,2049,120,m_x_01,100,short,True,m_x_01 = _payload.getShort(100);
FromViewer,IMU_ATTI,2049,120,m_y_01,102,short,True,m_y_01 = _payload.getShort(102);
FromViewer,IMU_ATTI,2049,120,m_z_01,104,short,True,m_z_01 = _payload.getShort(104);
FromViewer,IMU_ATTI,2049,120,temp_x_01,106,short,True,temp_x_01 = _payload.getShort(106);
FromViewer,IMU_ATTI,2049,120,temp_y_01,108,short,True,temp_y_01 = _payload.getShort(108);
FromViewer,IMU_ATTI,2049,120,temp_z_01,110,short,True,temp_z_01 = _payload.getShort(110);
FromViewer,IMU_ATTI,2049,120,sensor_monitor_01,112,UInt16,True,sensor_monitor_01 = _payload.getUnsignedShort(112);
FromViewer,IMU_ATTI,2049,120,filter_status_01,114,UInt16,True,filter_status_01 = _payload.getUnsignedShort(114);
FromViewer,IMU_ATTI,2049,120,svn_01,116,UInt16,True,svn_01 = _payload.getUnsignedShort(116);
FromViewer,IMU_ATTI,2049,120,cnt_atti_01,118,UInt16,True,cnt_atti_01 = _payload.getUnsignedShort(118);
FromViewer,IMU_ATTI,2050,120,longtiI_02,0,double,True,longtiI_02 = _payload.getDouble(0);
FromViewer,IMU_ATTI,2050,120,latiI_02,8,double,True,latiI_02 = _payload.getDouble(8);
FromViewer,IMU_ATTI,2050,120,altiI_02,16,float,True,altiI_02 = _payload.getFloat(16);
FromViewer,IMU_ATTI,2050,120,acc_x_02,20,float,True,acc_x_02 = _payload.getFloat(20);
FromViewer,IMU_ATTI,2050,120,acc_y_02,24,float,True,acc_y_02 = _payload.getFloat(24);
FromViewer,IMU_ATTI,2050,120,acc_z_02,28,float,True,acc_z_02 = _payload.getFloat(28);
FromViewer,IMU_ATTI,2050,120,gyro_x_02,32,float,True,gyro_x_02 = _payload.getFloat(32);
FromViewer,IMU_ATTI,2050,120,gyro_y_02,36,float,True,gyro_y_02 = _payload.getFloat(36);
FromViewer,IMU_ATTI,2050,120,gyro_z_02,40,float,True,gyro_z_02 = _payload.getFloat(40);
FromViewer,IMU_ATTI,2050,120,press_02,44,float,True,press_02 = _payload.getFloat(44);
FromViewer,IMU_ATTI,2050,120,q0_02,48,float,True,q0_02 = _payload.getFloat(48);
FromViewer,IMU_ATTI,2050,120,q1_02,52,float,True,q1_02 = _payload.getFloat(52);
FromViewer,IMU_ATTI,2050,120,q2_02,56,float,True,q2_02 = _payload.getFloat(56);
FromViewer,IMU_ATTI,2050,120,q3_02,60,float,True,q3_02 = _payload.getFloat(60);
FromViewer,IMU_ATTI,2050,120,ag_x_02,64,float,True,ag_x_02 = _payload.getFloat(64);
FromViewer,IMU_ATTI,2050,120,ag_y_02,68,float,True,ag_y_02 = _payload.getFloat(68);
FromViewer,IMU_ATTI,2050,120,ag_z_02,72,float,True,ag_z_02 = _payload.getFloat(72);
FromViewer,IMU_ATTI,2050,120,vg_x_02,76,float,True,vg_x_02 = _payload.getFloat(76);
FromViewer,IMU_ATTI,2050,120,vg_y_02,80,float,True,vg_y_02 = _payload.getFloat(80);
FromViewer,IMU_ATTI,2050,120,vg_z_02,84,float,True,vg_z_02 = _payload.getFloat(84);
FromViewer,IMU_ATTI,2050,120,gb_x_02,88,float,True,gb_x_02 = _payload.getFloat(88);
FromViewer,IMU_ATTI,2050,120,gb_y_02,92,float,True,gb_y_02 = _payload.getFloat(92);
FromViewer,IMU_ATTI,2050,120,gb_z_02,96,float,True,gb_z_02 = _payload.getFloat(96);
FromViewer,IMU_ATTI,2050,120,m_x_02,100,short,True,m_x_02 = _payload.getShort(100);
FromViewer,IMU_ATTI,2050,120,m_y_02,102,short,True,m_y_02 = _payload.getShort(102);
FromViewer,IMU_ATTI,2050,120,m_z_02,104,short,True,m_z_02 = _payload.getShort(104);
FromViewer,IMU_ATTI,2050,120,temp_x_02,106,short,True,temp_x_02 = _payload.getShort(106);
FromViewer,IMU_ATTI,2050,120,temp_y_02,108,short,True,temp_y_02 = _payload.getShort(108);
FromViewer,IMU_ATTI,2050,120,temp_z_02,110,short,True,temp_z_02 = _payload.getShort(110);
FromViewer,IMU_ATTI,2050,120,sensor_monitor_02,112,UInt16,True,sensor_monitor_02 = _payload.getUnsignedShort(112);
FromViewer,IMU_ATTI,2050,120,filter_status_02,114,UInt16,True,filter_status_02 = _payload.getUnsignedShort(114);
FromViewer,IMU_ATTI,2050,120,svn_02,116,UInt16,True,svn_02 = _payload.getUnsignedShort(116);
FromViewer,IMU_ATTI,2050,120,cnt_atti_02,118,UInt16,True,cnt_atti_02 = _payload.getUnsignedShort(118);
FromViewer,IMU_ATTI,1,120,longti,0,double,True,longti = _payload.getDouble(0);
FromViewer,IMU_ATTI,1,120,lati,8,double,True,lati = _payload.getDouble(8);
FromViewer,IMU_ATTI,1,120,alti,16,float,True,alti = _payload.getFloat(16);
FromViewer,IMU_ATTI,1,120,acc_x,20,float,True,acc_x = _payload.getFloat(20);
FromViewer,IMU_ATTI,1,120,acc_y,24,float,True,acc_y = _payload.getFloat(24);
FromViewer,IMU_ATTI,1,120,acc_z,28,float,True,acc_z = _payload.getFloat(28);
FromViewer,IMU_ATTI,1,120,gyro_x,32,float,True,gyro_x = _payload.getFloat(32);
FromViewer,IMU_ATTI,1,120,gyro_y,36,float,True,gyro_y = _payload.getFloat(36);
FromViewer,IMU_ATTI,1,120,gyro_z,40,float,True,gyro_z = _payload.getFloat(40);
FromViewer,IMU_ATTI,1,120,press,44,float,True,press = _payload.getFloat(44);
FromViewer,IMU_ATTI,1,120,q0,48,float,True,q0 = _payload.getFloat(48);
FromViewer,IMU_ATTI,1,120,q1,52,float,True,q1 = _payload.getFloat(52);
FromViewer,IMU_ATTI,1,120,q2,56,float,True,q2 = _payload.getFloat(56);
FromViewer,IMU_ATTI,1,120,q3,60,float,True,q3 = _payload.getFloat(60);
FromViewer,IMU_ATTI,1,120,ag_x,64,float,True,ag_x = _payload.getFloat(64);
FromViewer,IMU_ATTI,1,120,ag_y,68,float,True,ag_y = _payload.getFloat(68);
FromViewer,IMU_ATTI,1,120,ag_z,72,float,True,ag_z = _payload.getFloat(72);
FromViewer,IMU_ATTI,1,120,vg_x,76,float,True,vg_x = _payload.getFloat(76);
FromViewer,IMU_ATTI,1,120,vg_y,80,float,True,vg_y = _payload.getFloat(80);
FromViewer,IMU_ATTI,1,120,vg_z,84,float,True,vg_z = _payload.getFloat(84);
FromViewer,IMU_ATTI,1,120,gb_x,88,float,True,gb_x = _payload.getFloat(88);
FromViewer,IMU_ATTI,1,120,gb_y,92,float,True,gb_y = _payload.getFloat(92);
FromViewer,IMU_ATTI,1,120,gb_z,96,float,True,gb_z = _payload.getFloat(96);
FromViewer,IMU_ATTI,1,120,m_x,100,short,True,m_x = _payload.getShort(100);
FromViewer,IMU_ATTI,1,120,m_y,102,short,True,m_y = _payload.getShort(102);
FromViewer,IMU_ATTI,1,120,m_z,104,short,True,m_z = _payload.getShort(104);
FromViewer,IMU_ATTI,1,120,temp_x,106,short,True,temp_x = _payload.getShort(106);
FromViewer,IMU_ATTI,1,120,temp_y,108,short,True,temp_y = _payload.getShort(108);
FromViewer,IMU_ATTI,1,120,temp_z,110,short,True,temp_z = _payload.getShort(110);
FromViewer,IMU_ATTI,1,120,sensor_monitor,112,UInt16,True,sensor_monitor = _payload.getUnsignedShort(112);
FromViewer,IMU_ATTI,1,120,filter_status,114,UInt16,True,filter_status = _payload.getUnsignedShort(114);
FromViewer,IMU_ATTI,1,120,svn,116,UInt16,True,svn = _payload.getUnsignedShort(116);
FromViewer,IMU_ATTI,1,120,cnt_atti,118,UInt16,True,cnt_atti = _payload.getUnsignedShort(118);
FromViewer,imu_cali_data,8,43,gyrox_temp,0,float,True,gyrox_temp = _payload.getFloat(0);
FromViewer,imu_cali_data,8,43,g_cfg_temper_bias_bias_bw_0,4,float,True,g_cfg_temper_bias_bias_bw_0 = _payload.getFloat(4);
FromViewer,imu_cali_data,8,43,g_cfg_temper_bias_bias_bw_1,8,float,True,g_cfg_temper_bias_bias_bw_1 = _payload.getFloat(8);
FromViewer,imu_cali_data,8,43,g_cfg_temper_bias_bias_bw_2,12,float,True,g_cfg_temper_bias_bias_bw_2 = _payload.getFloat(12);
FromViewer,imu_cali_data,8,43,g_cfg_temper_bias_bias_ba_0,16,float,True,g_cfg_temper_bias_bias_ba_0 = _payload.getFloat(16);
FromViewer,imu_cali_data,8,43,g_cfg_temper_bias_bias_ba_1,20,float,True,g_cfg_temper_bias_bias_ba_1 = _payload.getFloat(20);
FromViewer,imu_cali_data,8,43,g_cfg_temper_bias_bias_ba_2,24,float,True,g_cfg_temper_bias_bias_ba_2 = _payload.getFloat(24);
FromViewer,imu_cali_data,8,43,g_cfg_temper_bias_flag,28,UInt16,True,g_cfg_temper_bias_flag = _payload.getUnsignedShort(28);
FromViewer,imu_cali_data,8,43,g_cfg_temper_bias_cali,30,UInt16,True,g_cfg_temper_bias_cali = _payload.getUnsignedShort(30);
FromViewer,imu_cali_data,8,43,g_cfg_gyro_bias_flag,32,UInt16,True,g_cfg_gyro_bias_flag = _payload.getUnsignedShort(32);
FromViewer,imu_cali_data,8,43,g_cfg_gyro_bias_cali,34,UInt16,True,g_cfg_gyro_bias_cali = _payload.getUnsignedShort(34);
FromViewer,imu_cali_data,8,43,imu_cali_bias_sta_flag,36,byte,True,imu_cali_bias_sta_flag = _payload.getUnsignedByte(36);
FromViewer,imu_cali_data,8,43,imu_cali_bias_sta_cnt,37,byte,True,imu_cali_bias_sta_cnt = _payload.getUnsignedByte(37);
FromViewer,imu_cali_data,8,43,g_cali_state,38,byte,True,g_cali_state = _payload.getUnsignedByte(38);
FromViewer,imu_cali_data,8,43,clock,39,UInt16,True,clock = _payload.getUnsignedShort(39);
FromViewer,imu_cali_data,8,43,time,41,short,True,time = _payload.getShort(41);
FromViewer,imu_data,2160,48,imu_gyro_tempX_00,0,float,True,imu_gyro_tempX_00 = _payload.getFloat(0);
FromViewer,imu_data,2160,48,imu_gyro_tempY_00,4,float,True,imu_gyro_tempY_00 = _payload.getFloat(4);
FromViewer,imu_data,2160,48,imu_gyro_tempZ_00,8,float,True,imu_gyro_tempZ_00 = _payload.getFloat(8);
FromViewer,imu_data,2160,48,imu_gyro_x_00,12,float,True,imu_gyro_x_00 = _payload.getFloat(12);
FromViewer,imu_data,2160,48,imu_gyro_y_00,16,float,True,imu_gyro_y_00 = _payload.getFloat(16);
FromViewer,imu_data,2160,48,imu_gyro_z_00,20,float,True,imu_gyro_z_00 = _payload.getFloat(20);
FromViewer,imu_data,2160,48,imu_acc_x_00,24,float,True,imu_acc_x_00 = _payload.getFloat(24);
FromViewer,imu_data,2160,48,imu_acc_y_00,28,float,True,imu_acc_y_00 = _payload.getFloat(28);
FromViewer,imu_data,2160,48,imu_acc_z_00,32,float,True,imu_acc_z_00 = _payload.getFloat(32);
FromViewer,imu_data,2160,48,imu_airpress_00,36,float,True,imu_airpress_00 = _payload.getFloat(36);
FromViewer,imu_data,2160,48,imu_Vin_00,40,float,True,imu_Vin_00 = _payload.getFloat(40);
FromViewer,imu_data,2160,48,imu_Ref_00,44,float,True,imu_Ref_00 = _payload.getFloat(44);
FromViewer,imu_data,2161,48,imu_gyro_tempX_01,0,float,True,imu_gyro_tempX_01 = _payload.getFloat(0);
FromViewer,imu_data,2161,48,imu_gyro_tempY_01,4,float,True,imu_gyro_tempY_01 = _payload.getFloat(4);
FromViewer,imu_data,2161,48,imu_gyro_tempZ_01,8,float,True,imu_gyro_tempZ_01 = _payload.getFloat(8);
FromViewer,imu_data,2161,48,imu_gyro_x_01,12,float,True,imu_gyro_x_01 = _payload.getFloat(12);
FromViewer,imu_data,2161,48,imu_gyro_y_01,16,float,True,imu_gyro_y_01 = _payload.getFloat(16);
FromViewer,imu_data,2161,48,imu_gyro_z_01,20,float,True,imu_gyro_z_01 = _payload.getFloat(20);
FromViewer,imu_data,2161,48,imu_acc_x_01,24,float,True,imu_acc_x_01 = _payload.getFloat(24);
FromViewer,imu_data,2161,48,imu_acc_y_01,28,float,True,imu_acc_y_01 = _payload.getFloat(28);
FromViewer,imu_data,2161,48,imu_acc_z_01,32,float,True,imu_acc_z_01 = _payload.getFloat(32);
FromViewer,imu_data,2161,48,imu_airpress_01,36,float,True,imu_airpress_01 = _payload.getFloat(36);
FromViewer,imu_data,2161,48,imu_Vin_01,40,float,True,imu_Vin_01 = _payload.getFloat(40);
FromViewer,imu_data,2161,48,imu_Ref_01,44,float,True,imu_Ref_01 = _payload.getFloat(44);
FromViewer,imu_data,2162,48,imu_gyro_tempX_02,0,float,True,imu_gyro_tempX_02 = _payload.getFloat(0);
FromViewer,imu_data,2162,48,imu_gyro_tempY_02,4,float,True,imu_gyro_tempY_02 = _payload.getFloat(4);
